ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,elective_surgeries_scheduled_14d_adv,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2022-02-06,21.30904127971961,1.657060519163017,0,17.72872110710781,1.6266391338207076,44.915170557404075,79,64,55,21,7,6,12,3
2022-02-07,21.1505681018716,1.5765504163416593,0,6.040977309786804,2.108468568590909,47.17781753325829,142,108,99,39,13,11,22,4
2022-02-08,20.74778878168026,0.5180702882066943,0,14.279108464841032,0.5476830248868564,46.4109956131621,143,109,102,40,13,11,22,4
2022-02-09,20.965296373450542,1.417353439931014,0,12.240941593155112,1.23772143509023,46.1860638426033,143,108,97,39,13,11,22,4
2022-02-10,19.670330868614897,0.4297092128499962,0,8.543623248167435,4.412106042434751,43.34079479896683,135,105,95,38,12,10,21,4
2022-02-11,19.44079656485349,0.08066032210302598,0,4.7805127360733835,1.8042496313967948,44.976883469545065,151,119,107,43,14,12,24,5
2022-02-12,20.295986324073976,0.40227308518075455,0,7.380293986918909,3.102763292974405,47.949506919503186,76,55,53,21,7,6,12,2
2022-02-13,20.172416000926525,0.357257753508599,0,11.842144269420857,3.329828091535166,45.50648404250857,77,59,56,20,7,6,12,2
2022-02-14,19.935474111949716,0.6754959934696945,0,7.0150642949870985,3.90914637571656,49.40532238208545,140,109,98,39,13,11,21,4
2022-02-15,21.13403918153766,0.8368989943509162,0,4.2979286714846365,0.9140001512281548,51.80936887080454,142,108,98,40,13,11,22,4
2022-02-16,21.444740045618975,1.0170777829954158,0,2.329254977832642,1.5240656730721773,48.54921098464177,146,113,99,41,14,11,22,4
2022-02-17,20.63244301202042,0.9535077510166563,0,17.595338758191307,2.241681707290903,50.33983401237017,145,110,97,39,13,11,22,4
2022-02-18,22.07896950163631,0.5413492119305787,0,8.806259515038112,1.8242053061913677,48.91117535355769,142,111,96,40,13,11,23,5
2022-02-19,19.519938597637243,0.05834133714814893,0,12.5041664348586,4.914526164298449,46.51453403944125,77,58,55,22,7,6,12,2
2022-02-20,20.530923704928316,1.2102032444743014,0,9.808207222736105,4.174704016068562,48.09445159845423,81,67,57,22,8,6,13,3
2022-02-21,20.07346480223085,0.7914896596947087,0,17.45133036715927,2.3984337731024303,51.829600402902635,152,119,104,42,14,12,24,5
2022-02-22,18.992183501073605,0.5973443147750994,0,10.938697048964217,4.3963431304323395,46.86234908231287,148,114,99,40,14,12,23,5
2022-02-23,20.847181186130943,1.7338820856610246,0,9.615628358982267,1.738264737916484,45.934956283990616,148,116,103,41,14,12,23,5
2022-02-24,20.881943795094283,1.4934866155963196,0,18.492019808434254,3.9291416194513227,45.84700174384307,139,109,97,39,13,11,22,4
2022-02-25,22.593636278646645,1.7155310967448845,0,14.393791920907091,1.1183779905322684,47.77970676535704,149,115,101,41,14,12,23,5
2022-02-26,21.790136585121143,0.989965589424922,0,2.2309981469371465,3.8616102261318295,46.30476208637196,75,58,52,21,7,6,12,2
2022-02-27,20.216896124228363,0.26186250425355495,0,3.554089223936281,2.2822670159786416,51.75422291121926,115,87,80,33,11,9,18,4
2022-02-28,23.17952901903822,1.3924428722425448,0,15.742457258788837,0.5374966049612118,48.93088398445786,153,119,103,42,14,12,23,5
2022-03-01,22.633394112767323,0.4121475598743505,1,16.717026423599087,1.3663122727779116,50.531092202279034,51,38,32,14,4,4,8,2
2022-03-02,22.083926788193338,0.8824593381834336,0,10.90381658180593,2.011373120117823,48.07723276613657,147,117,101,42,14,11,22,5
2022-03-03,21.367331844805385,0.130001577897777,0,11.089104557332785,3.7464645583221854,46.47852265593019,151,117,108,43,14,12,23,5
2022-03-04,20.728854499618443,1.6506168048459648,0,12.638659257028891,0.3649135736547543,46.22188720856708,151,118,108,42,14,12,24,5
2022-03-05,21.413027690904805,0.25188128209500116,0,8.78231548565279,3.297734975463198,47.10382998023924,74,59,50,22,7,6,12,2
2022-03-06,22.973358029630578,1.8061950140986194,0,13.60398246967808,3.580068204664218,49.69135968457586,76,61,52,22,7,6,13,2
2022-03-07,23.870975424187844,1.7284612045231142,0,2.169625151328314,3.269606849628757,50.109903991562255,158,121,109,43,14,12,24,5
2022-03-08,23.633786960704416,0.9291655288784921,0,19.225584847347726,3.803348190837778,50.3476720279707,152,113,103,41,14,11,23,5
2022-03-09,21.708192067505973,1.4887364086079813,0,15.003096475898435,0.8908430801141914,46.23236750960263,148,116,104,41,14,11,23,5
2022-03-10,21.18623429787161,1.2388901476363066,0,12.623484080180138,2.935516775315187,49.274598463995424,142,110,100,40,13,11,22,5
2022-03-11,22.55782816212558,1.6061512846754897,0,6.326441140189614,4.705724736019399,47.28624862644447,154,115,105,42,14,11,24,5
2022-03-12,20.761839757471595,0.8636102015718241,0,3.2191097491345833,3.0539213490226884,50.20149251458801,85,62,55,23,8,6,12,3
2022-03-13,22.968997484544925,1.5716169684887,0,8.186859276578893,3.0566817347647652,50.41411798526633,77,61,55,21,7,6,12,2
2022-03-14,22.61595703074221,0.9249136341302959,0,13.231534811481168,3.682198210566345,47.16621906889866,152,115,106,42,14,12,24,5
2022-03-15,22.417397275314013,1.8819315756855877,0,12.67419486846222,1.6660211606292952,51.498407480311755,156,119,107,43,14,12,24,5
2022-03-16,21.410713662216732,0.9727442016502952,0,7.65282310131143,3.502379506607703,54.288943721779496,149,116,103,41,14,12,23,5
2022-03-17,23.643072434333046,0.9252385438674591,0,12.265727876662595,4.581169166566076,51.32707085171787,153,113,103,42,14,12,23,5
2022-03-18,22.722862972008635,1.5701437231270254,0,16.27496591135095,0.05447736512671497,49.374971139412864,151,116,107,43,14,11,23,5
2022-03-19,22.21373698186693,1.643155383521676,0,0.5256954467521413,4.350565205544327,49.10791314530472,74,55,49,20,7,6,11,2
2022-03-20,20.641442176368535,1.1089782286423415,0,9.012420958605514,1.0930916562942956,49.360355451711555,82,62,58,22,7,7,13,2
2022-03-21,23.61816208604759,0.3595956269901508,0,15.17110456933582,2.279616368501876,48.29159700916207,153,118,102,42,14,11,22,5
2022-03-22,25.551784112261068,0.935516461915159,0,10.922889409267544,4.261739004763189,50.34953458082502,155,115,108,42,14,12,23,5
2022-03-23,25.576490513396607,1.9361450058193568,0,13.0295217585814,4.119560637283145,47.59656924163125,151,117,102,42,14,12,23,5
2022-03-24,23.595636873806093,1.5059723860783703,0,10.33352785210684,4.459637390630279,46.119929377677735,152,118,107,43,14,12,23,5
2022-03-25,23.589785205100213,1.6223252077582644,0,19.83749089364622,4.7020839631626306,50.36142545780642,151,116,103,43,14,12,23,5
2022-03-26,24.801756693163846,0.06565099763848026,0,1.0924307297807645,2.2357847838587928,49.984645200491165,83,61,55,23,7,6,13,2
2022-03-27,23.477261429135513,0.9357189252683198,0,9.820896435447546,3.2818190540050347,48.81684992859741,78,61,55,21,7,6,12,2
2022-03-28,24.92174018443647,1.2932422673151107,0,1.8283309822903537,1.9523922026305334,47.40785648586082,152,115,105,41,14,11,23,5
2022-03-29,25.53192420472919,1.6600653672561494,0,3.1957112422714085,1.7535835874608292,50.56384226538371,158,118,107,43,14,12,24,5
2022-03-30,26.140223785363265,0.09854730716554294,0,7.660767008365237,2.1579770529883473,48.01215003525593,156,122,110,44,14,12,24,5
2022-03-31,24.962090421920276,1.7048777712837462,0,3.110801830009746,3.71538067391338,49.71979631806824,156,118,108,43,14,12,24,5
2022-04-01,25.00898784866515,105.09843036178066,0,19.273743319133022,26.670012062580746,53.52985110561479,153,115,106,42,14,12,23,5
2022-04-02,24.48651470421493,0.39462794115211985,0,18.935795534503182,4.0702983722417105,51.301546125698145,123,93,82,34,11,10,19,4
2022-04-03,24.69082622855603,0.6345104328994,0,6.7221929244120755,3.7260923859807793,47.257197482110186,81,63,56,22,7,6,12,2
2022-04-04,25.44576518259416,0.5638591035031215,0,12.79495424075359,0.10239230562199664,47.43909401382573,157,115,105,43,14,12,23,5
2022-04-05,26.195429480693008,1.0617180685769516,0,10.675066411875722,3.151190785530808,50.282809794141436,149,113,104,42,13,11,23,5
2022-04-06,26.898704734173517,0.10337135982226364,0,16.31173961031537,2.1828556165429553,47.21594765342366,149,115,105,42,14,12,23,5
2022-04-07,25.340186986883584,0.31707231699984706,0,12.548912196338843,2.283144945755708,45.94760214853841,147,112,100,40,13,11,22,4
2022-04-08,27.795443140052793,1.6253860867515648,0,81.27751567723777,4.091865269349474,50.99731251526759,154,118,107,42,14,12,24,5
2022-04-09,26.192115177193717,0.2652079814936221,0,15.263487712194777,2.738039930423384,50.55301214857628,83,60,57,22,7,6,12,3
2022-04-10,26.60340370971043,0.46679253891625394,0,14.936962425922362,4.428109117294736,50.78797256488167,79,60,55,21,7,6,12,2
2022-04-11,26.040091703928532,0.9067412112083146,0,10.19445411132962,3.564027961958452,50.38555186327412,157,117,105,41,14,12,24,5
2022-04-12,24.526547493164166,1.034241776226661,0,18.058379464661076,2.764200043820264,49.69864409645503,190,148,133,52,18,15,30,6
2022-04-13,27.99922106755496,1.5272209592283172,0,18.168924113808032,3.772689880755519,48.47175982110158,185,144,129,51,17,14,28,6
2022-04-14,28.017262321751378,0.8946648533323756,1,10.478233534087945,0.1917452546270365,50.79237543849957,54,42,39,15,5,4,9,2
2022-04-15,27.165139491719916,1.5797292420710776,1,12.159764623930753,0.13541827414103869,52.78094894310092,94,75,67,26,9,7,14,3
2022-04-16,27.680263057165373,1.236692614090915,0,19.930441438493446,0.4167466346042603,48.676919815353735,74,56,51,20,7,6,12,2
2022-04-17,28.296724087662444,0.2261994788476449,0,5.97640469622835,2.1878266257357133,47.59322506522489,75,58,50,22,7,6,12,2
2022-04-18,26.386409144427265,0.31266287678567717,0,6.492344846229548,1.1772507281347155,47.316939331050484,149,117,101,41,14,11,23,5
2022-04-19,27.58868022422126,0.8740674508995416,0,3.655478053269927,4.921306472078923,47.80334949963702,150,116,106,42,14,11,24,5
2022-04-20,29.08133323780705,0.7937787861780792,0,17.91733878315736,2.7114506950568344,49.88881284907386,151,116,106,42,14,12,24,5
2022-04-21,27.20262237018794,1.4870885392745892,0,14.889767798985325,3.3120787304057924,45.14835630679708,146,113,104,41,14,12,23,5
2022-04-22,28.92077021103398,1.1614742795947037,0,2.112856977404838,1.3941006812334833,50.24715431181897,158,119,105,44,14,12,24,5
2022-04-23,27.441337746383066,0.7762661620044986,0,19.635347023959312,1.6089845429380438,50.595065330972105,79,58,54,21,7,6,12,2
2022-04-24,29.43541300795918,0.34152056690077126,0,14.619234163222321,1.6773095707057795,45.64675050204517,76,62,52,20,7,6,11,2
2022-04-25,29.104710530328052,0.4536742046509903,0,17.01044219209949,3.493678525751503,47.21747538803874,150,115,105,42,14,12,23,5
2022-04-26,27.69684391607129,1.151002036938118,0,0.9630157834640185,2.3685310384465423,49.26540826063299,154,119,106,42,14,12,24,5
2022-04-27,30.648542682224633,0.8468776097995849,0,10.099218378843354,2.588418262650372,48.746618562638055,154,114,105,41,14,11,23,5
2022-04-28,28.921192306974493,1.0298550177213441,0,13.971965734540785,2.9600149107967266,49.997667843886276,156,118,108,43,15,12,24,5
2022-04-29,29.017614001427273,0.34135487060446734,0,10.858931691436826,3.844058281191085,48.5982995832622,159,123,108,43,15,12,25,5
2022-04-30,30.200569197230944,1.3258125046891316,0,13.33294931398555,0.4518487425623907,51.32966109328529,82,62,56,23,8,6,12,2
2022-05-01,31.32077091098706,1.705077481711934,0,16.35748127180945,3.884369561094108,48.07472438900585,112,84,77,30,10,9,17,3
2022-05-02,29.328394297249062,0.5158790135738012,0,7.486741259203924,2.8161753443758992,46.665355307059606,149,116,105,43,14,12,23,5
2022-05-03,30.577876522080512,0.9830284516636532,1,16.973373512374195,3.345477224276286,46.41633796497476,53,42,39,15,5,4,8,2
2022-05-04,31.11684076835377,1.9510546580418036,0,3.2583220953058145,1.63775882420381,49.92342759209401,153,121,106,44,14,12,24,5
2022-05-05,31.55275359463761,0.6664834811014553,0,5.417721100527495,2.0469341840822457,48.4184970781002,145,110,97,41,14,11,22,4
2022-05-06,31.207458529751573,1.1900926898475224,0,0.8669123985465155,1.1558290982696011,49.53097378868949,153,120,106,42,14,12,24,5
2022-05-07,30.835052609910203,0.18039140040048873,0,7.288536226705022,4.896499987087026,49.39162551291753,77,60,53,20,7,6,11,2
2022-05-08,30.54519750048393,1.2120300049588864,0,7.598190896482406,2.4850148625515835,44.025099757681765,81,65,57,23,7,6,13,3
2022-05-09,31.629232089689186,0.17926354660923582,0,16.10541194414502,4.9803845789829895,45.68166343577927,151,115,105,41,13,11,23,5
2022-05-10,30.64079242982917,1.918470870647644,0,13.062613405793119,2.4489298903063315,45.815248469779505,156,122,106,44,14,12,24,5
2022-05-11,28.960916614937837,1.4313253041446228,0,8.734451163113333,1.0987563219203367,46.116712036686884,152,115,104,42,14,12,23,5
2022-05-12,32.48760480284386,1.5763195762714128,0,13.042279572474964,2.5372619836842834,46.79817547475238,153,115,103,42,14,12,23,5
2022-05-13,33.12314997112785,1.4082087215432737,0,1.0556670103138233,0.197977858995389,49.52496746455446,153,117,103,41,14,12,24,5
2022-05-14,30.02379522451766,1.1794580721529315,0,3.6054307203675218,4.523849007109757,49.80918481325376,110,84,75,30,10,8,17,3
2022-05-15,31.543802246451932,0.8998255621710107,0,12.5389571048351,4.092751255972206,46.70979388045888,83,63,57,22,8,6,13,3
2022-05-16,33.33873583634625,1.7167467595221249,1,12.827336384506046,3.6291026034714235,46.67420741411013,59,39,39,16,5,4,9,2
2022-05-17,34.94231979851779,1.913671335086126,0,15.482693174148544,3.0491335772123,45.6449686529572,151,114,103,42,14,12,23,5
2022-05-18,33.0700059542383,0.9980723458081626,0,8.059995181072043,2.8991711683518155,47.11118766334686,152,117,106,42,14,12,24,5
2022-05-19,32.48469367569451,1.863070098310524,0,14.451081932323124,4.983641070397314,47.21277586023803,153,117,106,42,14,12,23,5
2022-05-20,33.1923325548363,1.166665819977035,0,13.679606651203787,1.3899871700996895,48.293589752139866,157,120,109,43,15,12,24,5
2022-05-21,34.911637640911906,1.0767683737928664,0,19.26786756739698,3.8984218268278896,48.14844102405596,71,58,52,20,7,6,11,2
2022-05-22,33.0512812497822,0.9089654659107134,0,4.302604528493584,2.907023851068287,41.81631103022754,81,66,55,23,7,6,12,3
2022-05-23,33.05744205578582,0.4185755230602397,0,11.033591275052789,4.879402718794426,45.98253825068411,148,115,100,40,14,11,23,5
2022-05-24,33.5321363698777,0.007439321636118379,0,12.035288842209386,4.139015916491262,48.921046061413485,153,118,104,42,14,12,23,5
2022-05-25,33.218607417864455,0.48301245371212254,0,19.972957698684414,4.992625564947963,45.14001077763939,149,119,102,42,14,12,24,4
2022-05-26,34.45042624149911,1.0194463432071303,0,4.0236828433330345,2.9416249723122316,48.15633615965131,150,119,109,43,14,12,24,5
2022-05-27,36.10697187587367,0.7599199045195051,0,10.464360399345844,1.0227197877246752,45.12481907902087,153,117,105,43,14,12,23,5
2022-05-28,34.95858198214454,0.8969704560052676,0,6.923706154272777,2.518435178473669,45.94573955898569,76,57,54,20,7,6,11,2
2022-05-29,34.53498489903159,1.9612964391280991,0,10.517859371579997,3.555555670252873,43.17862300060821,78,62,57,23,7,6,12,2
2022-05-30,34.64594423268423,0.7005447413386552,0,4.642572042062119,3.8718019309079406,43.108803366486306,150,112,104,42,14,12,23,5
2022-05-31,33.52351862982438,0.9043658787202158,0,0.9522475685497622,0.0025499450797178413,46.611607054684555,147,115,103,42,14,11,23,5
2022-06-01,36.11726585080267,6.232362319110411,0,11.451309077953777,2.5251354425114703,46.77605469485909,144,108,98,39,13,11,22,4
2022-06-02,35.30221451837019,14.657192628638631,0,6.717086317216642,1.1761728998532328,44.91558488348789,148,115,102,41,14,12,23,5
2022-06-03,35.34387321808557,13.836829801518014,0,3.638828034968673,4.374559166273942,42.256546591461856,150,115,105,41,14,11,23,4
2022-06-04,38.86012513075604,12.890830384178807,0,6.4787113215606755,0.7645272202511427,44.646676048299014,82,63,57,21,8,6,12,2
2022-06-05,36.10675564290369,17.27549406672275,0,0.9856040289548984,3.332281247874167,46.919657764853504,74,59,52,21,7,6,11,2
2022-06-06,35.195475819512446,13.01833955778928,0,19.008844681802067,1.3303109516246243,47.73573633979906,152,117,105,40,13,12,23,5
2022-06-07,35.65841110494572,9.806447961702299,0,11.622958299465209,1.7827107160713611,43.46014372350438,149,115,104,41,14,12,23,4
2022-06-08,37.36891319360543,12.736738727215023,0,16.295373626940496,4.702796303784224,40.61616706604909,146,115,100,39,14,11,22,4
2022-06-09,36.46759341943954,29.372606820255875,0,8.462363950954607,1.2022406270403974,45.4578068511492,154,119,107,43,14,12,24,5
2022-06-10,35.04801763203245,15.277835424871215,0,18.066293351323715,32.14166065817952,43.06521111438767,147,112,98,40,13,11,22,4
2022-06-11,37.53557511699798,16.117819421458393,0,9.666364431045068,22.791508429088623,45.342204409829414,132,100,90,37,12,11,21,4
2022-06-12,36.07629210279046,19.413624748778503,0,11.478906444013388,2.523075550497311,43.856229272280544,115,91,79,32,11,9,18,4
2022-06-13,38.74382544845422,29.583519210355664,0,9.835879601253136,3.20855741142144,41.36418219783457,143,111,100,40,13,11,22,4
2022-06-14,38.07463133623112,11.040031910894076,0,14.665565917353032,1.636468217854436,43.083616914053664,150,117,102,42,14,11,23,5
2022-06-15,36.66924432715899,22.032052763310844,0,11.333121552041248,3.451298708965404,45.418983486100814,149,113,102,41,14,11,23,5
2022-06-16,38.517456744694236,22.899617338543102,0,99.96606311467917,0.305168592866189,42.338346949345585,149,111,101,39,13,11,23,5
2022-06-17,37.42202574016726,20.183110419826647,0,2.910790626452926,26.23402200297002,40.4006114779186,138,107,94,39,13,11,21,4
2022-06-18,38.322494552087775,7.214458490916102,0,12.122487777659554,4.082836048696189,39.12576836511281,124,90,83,34,11,9,18,4
2022-06-19,38.0677909020801,21.92180689568941,0,9.783599230940725,4.927481356960428,40.59087978066866,83,62,53,22,7,6,12,3
2022-06-20,36.84779161384851,6.602367775904387,0,93.22054116468735,4.682524904509227,41.1464563743938,153,119,106,42,14,12,24,5
2022-06-21,37.15940867839029,19.903566238747423,0,7.912349315865368,1.7809858195946404,43.437664129090145,145,117,101,41,14,11,22,4
2022-06-22,38.939417385148936,23.489529430543566,0,96.95848324556822,1.9963769200778858,39.38637159376193,137,107,95,38,13,11,21,4
2022-06-23,37.678835549640226,10.274247265498762,0,95.03652776852506,3.7298242373912975,44.56549574065802,191,147,129,53,18,15,30,6
2022-06-24,37.71174212683161,26.04055018856935,0,88.9937934673868,21.988231686573116,38.61317735284343,146,111,101,40,13,11,23,4
2022-06-25,37.25964295367479,5.758845138325107,0,6.9699069649200585,1.5700735512241741,45.77956225633063,116,85,80,32,11,9,17,3
2022-06-26,38.735305329251545,26.09532159145765,0,93.76569340736016,0.5927046848782414,44.396404611680936,74,59,53,22,7,6,11,2
2022-06-27,40.46870897558793,16.508226266069126,0,12.968478635431575,2.274432245364157,41.056197291110614,181,140,127,50,17,14,29,6
2022-06-28,37.43063800102101,10.439698498291111,0,5.799166436075735,2.7600213994265883,37.30674570411875,140,108,98,40,13,11,22,4
2022-06-29,38.61185903943079,8.3444536248492,0,92.90194891285307,1.0558023498137619,40.31937420608046,189,146,131,53,18,15,29,6
2022-06-30,40.0867841027114,28.832679189559315,0,9.865871611253848,0.133158434570525,39.48450248629832,183,141,128,51,17,14,28,6
2022-07-01,38.679275660196716,6.816639689528918,0,92.87884610671821,3.5967791587526152,37.53749552278504,180,138,125,50,17,14,27,5
2022-07-02,39.293046895683375,9.97733549839814,0,19.531746784007687,0.10002582213084255,40.495949285608006,82,61,54,23,7,6,12,2
2022-07-03,37.85741993644861,13.69555868582615,0,94.38393121027309,4.867013044641781,38.09452933801739,117,90,82,33,11,9,19,4
2022-07-04,39.424615793730084,20.505871224028013,0,7.170653667396878,1.1080362837119773,38.13996597585553,143,111,100,41,13,11,23,4
2022-07-05,38.88299386302181,18.62002713190246,0,2.811582573261646,3.3195004605814553,38.99050995719736,137,109,101,38,13,11,21,4
2022-07-06,40.1270098775332,8.14108731030785,0,6.513334645561882,2.173758631199946,38.07631755025396,184,142,128,50,17,14,28,6
2022-07-07,40.3970989287311,12.243199593455365,0,88.98963930370856,0.298369301685536,43.21094573604807,143,110,98,41,13,11,22,4
2022-07-08,41.864980477810576,10.968794277150602,0,0.41535773420782407,2.360918033172337,37.81198066278395,216,164,144,60,20,16,33,7
2022-07-09,39.918005461442824,10.338571362258534,0,7.910442725028384,2.583803171483998,39.59428024826314,79,60,55,22,8,6,12,2
2022-07-10,39.72435689600112,15.278608411999675,1,18.82039645394468,4.273416040464342,38.83305301522198,98,74,72,25,9,8,15,3
2022-07-11,39.65034817584876,22.60078631479142,0,91.81310453217282,3.6617453482394895,39.07743032113258,142,112,99,39,13,11,22,4
2022-07-12,39.157398870140845,10.436323305430898,0,10.22885667835246,0.3965123737669318,39.06051094996624,133,105,94,38,13,10,21,4
2022-07-13,39.900832109380744,14.166971992574535,0,11.304527623416615,1.0458134171613254,39.79599407527648,132,104,94,37,12,10,21,4
2022-07-14,39.315896428583976,14.772935671029057,0,0.11866993492112954,1.5594384210747387,38.39768299683933,179,136,124,50,17,14,28,6
2022-07-15,39.82586035281816,29.411413235885256,0,4.3100231166753105,33.041886542606065,38.146734887466515,132,101,89,38,12,10,21,4
2022-07-16,41.01823675412303,28.866658921976722,0,0.4954825386876749,27.060368264606687,37.64673233212692,131,106,94,38,12,10,21,4
2022-07-17,38.734461986444565,25.003439568801898,0,15.090790653907751,4.921545954312678,37.086509368039984,123,92,84,34,11,9,19,4
2022-07-18,40.918361976185615,11.041473020479629,0,84.9936212867865,2.573063956188808,35.37409748468648,186,142,129,51,17,14,29,6
2022-07-19,41.13017977005595,6.700932852291742,0,17.380942049536337,3.7094108416158464,36.91113505242469,136,105,94,38,13,11,21,4
2022-07-20,39.72666964052984,12.92260344301562,0,12.866486273515765,3.4146889884967306,37.3514643411728,141,106,95,39,13,10,22,4
2022-07-21,37.751639524931264,11.669863735845771,0,4.588373530314267,4.24955717546069,37.51024429090029,141,109,101,40,13,11,23,4
2022-07-22,39.2915029637791,17.64814500365985,0,97.52704226054384,29.438002361744914,36.90444641927314,138,107,97,38,13,11,22,4
2022-07-23,41.21921664074043,24.443197751694825,0,88.87589681959457,27.146686044407428,35.916952665805255,126,95,88,34,12,10,19,4
2022-07-24,39.91931100664064,26.45807347197145,0,85.69817246083531,4.406776201528747,36.10876054156856,122,95,85,34,12,9,19,4
2022-07-25,38.959887729176884,26.121602135262712,0,14.367204378287632,0.8575491149012138,34.95680426433375,184,142,129,52,17,14,29,6
2022-07-26,39.46847480985333,13.991889030576694,0,6.970933032067553,1.7340110989400186,36.532888393856915,134,102,93,37,12,10,20,4
2022-07-27,40.82497423806019,22.180858586517072,0,11.747671905372943,4.850508821657807,35.30774014447622,136,106,93,38,13,10,21,4
2022-07-28,40.539233680598215,12.820854938105501,0,6.215233907448427,3.9039392298989624,35.955934032889985,139,108,95,39,13,11,22,4
2022-07-29,39.75875292062921,6.522638580879567,0,19.98299133557318,1.4129541626876618,37.44253915168052,181,142,124,51,17,14,27,6
2022-07-30,39.63308298554721,22.539131640073556,0,85.73094797107635,28.96523192041711,33.869687103976524,118,94,85,34,11,9,19,4
2022-07-31,39.60740843750355,5.245688814244696,0,99.44519603483421,2.021630614247394,36.33066369073407,171,133,118,48,16,13,26,5
2022-08-01,39.07305262237507,15.229564686462215,0,91.1703230632165,2.4498258816356495,35.05400222531299,130,99,92,36,12,10,20,4
2022-08-02,41.60417284531978,13.234481732551894,0,12.363045805191145,1.7758309569535424,38.88176328900298,133,104,93,36,12,10,20,4
2022-08-03,39.65685113944258,22.33443846297131,0,97.77432189225493,1.396655092651703,34.26009886145365,133,102,91,36,13,10,20,4
2022-08-04,41.1837475383672,24.156136819009472,0,0.5772967891606151,3.3738152069570937,35.93792478089562,132,102,92,37,13,10,21,4
2022-08-05,41.47236916292943,12.602365899282095,0,7.901770447132657,3.8927090754305875,34.43481427941019,135,102,93,37,12,11,20,4
2022-08-06,40.930879390822106,25.290675361121338,0,98.82439057491315,32.67224078858215,31.485668304329767,124,98,86,34,11,10,19,4
2022-08-07,39.4795203272165,12.347919012623343,0,12.526021895477317,0.7766498365909402,33.080769286036976,216,162,149,58,20,16,32,7
2022-08-08,40.290505992660016,16.158158999664032,0,1.6791140614180322,4.114277618226203,35.74470157860756,171,134,123,47,16,13,27,5
2022-08-09,39.83528589324739,23.17546317535335,1,17.699872267900517,1.2740041223853176,32.98176507915017,56,46,41,15,5,4,9,2
2022-08-10,38.92556365906969,22.323005730619716,0,95.7887679763091,2.136681949550253,29.27185922436243,173,136,121,49,16,14,26,5
2022-08-11,40.120496198176504,29.684211807805,0,83.58706718529103,4.507218429246233,33.51664683378536,130,103,93,36,12,10,20,4
2022-08-12,38.58106571516388,10.629025605398297,0,5.941819375606416,2.2725180049130103,31.26376383200713,138,105,98,37,13,11,21,4
2022-08-13,40.908861354752176,21.557947838489557,0,99.67691845695092,26.153075079252986,33.5829968230581,158,123,108,44,15,12,25,5
2022-08-14,39.21476053294224,20.242047706894436,0,10.893761868679533,0.799343276185589,36.29456006802587,120,91,85,34,11,9,19,4
2022-08-15,39.83586514151433,27.87746136225075,1,9.828275092457634,2.364918833260669,34.60610235273604,50,38,36,13,5,4,8,2
2022-08-16,39.87046604141911,112.91068202941871,0,89.80956814416135,3.8133621198827705,36.01747555640818,135,108,96,38,12,11,21,4
2022-08-17,39.277904992600384,23.794954089673325,0,80.79611366444175,4.986025719871506,31.7002068203514,213,162,148,58,20,16,33,7
2022-08-18,40.07030960159699,19.20671540671921,0,95.26038795631335,3.9370431421545096,32.418091791864065,186,142,126,50,17,14,28,6
2022-08-19,38.95270777728168,11.866646744697636,1,3.5064335675719827,4.385059794714268,30.498907497898486,54,45,42,15,5,4,8,2
2022-08-20,40.24011076041156,16.860872853679354,0,92.62947134265501,30.7760941654754,31.105244834599727,128,99,88,35,12,10,20,4
2022-08-21,37.96125963013304,13.344414926744944,0,81.71328388093946,4.47717550378053,30.50734420752221,130,98,89,36,12,10,20,4
2022-08-22,39.369286801477344,19.48283506971152,0,98.9373479499193,0.38146771656956624,29.637713647905677,137,105,95,38,12,10,21,4
2022-08-23,41.11476525965222,27.225015270366647,0,85.83447774360722,4.649657994908227,34.875214699875535,171,130,118,47,16,13,26,5
2022-08-24,38.105714976336586,19.232624610305052,0,84.5292938335479,1.9820307686282805,27.854250772121006,172,133,119,47,16,13,27,5
2022-08-25,38.355813052722,20.793060458164604,0,1.5959409311891481,4.608071116402223,34.675478346399665,173,131,120,48,16,13,26,5
2022-08-26,39.47230075700801,17.968696177867734,0,17.031022340987345,30.273025100402712,34.3267373353813,128,100,90,36,12,10,20,4
2022-08-27,39.060155008234524,6.279137661136898,0,1.1109446697529202,3.5762147856056794,32.7360433637189,172,134,119,48,16,14,27,5
2022-08-28,39.150752139008915,10.821463921902357,0,2.9748301974299496,3.6784437433510226,29.4117306696255,125,94,86,35,12,10,20,4
2022-08-29,39.20625031724088,17.300043235802068,0,11.535794169944726,4.984554446488864,28.383159203582952,175,135,121,49,17,14,27,5
2022-08-30,39.26614274906088,12.755882093617618,0,89.49455570540967,3.844276353449069,30.359970939974602,181,137,128,50,16,14,28,6
2022-08-31,39.65292153945449,9.544089944029857,0,1.5250312869250693,1.9128685290780334,32.61881963218073,176,132,120,49,16,13,26,5
2022-09-01,38.86230923045915,17.603321047960957,0,91.19682191167983,2.786242758092727,31.28906408778813,126,98,83,35,12,10,19,4
2022-09-02,38.11799713956783,13.070244836196258,0,19.472152976013973,1.8327546908329513,29.11287897007513,127,96,87,35,11,10,19,4
2022-09-03,38.936115688441824,11.452691079335368,0,12.119003460154222,0.9800932265242907,33.41583634301805,80,60,54,22,7,6,12,2
