ds,max_temp_c,rainfall_mm,is_holiday,google_dengue_searches,er_trauma_admissions,elective_surgeries_scheduled_14d_adv,O_positive,A_positive,B_positive,AB_positive,A_negative,B_negative,O_negative,AB_negative
2022-01-28,19.238005256167575,0.9694393756758783,0,10.137812266241944,5,60.72823290459004,215,161,148,54,27,22,32,11
2022-01-29,20.631384654351688,0.6932095422188678,0,9.734791843519007,5,61.89586828330068,114,86,79,28,14,11,17,6
2022-01-30,19.72638590725487,0.07091619143856953,0,12.354001273580675,5,62.187884923790214,115,86,79,28,14,11,17,6
2022-01-31,21.286599530437293,0.18936087579186278,0,7.375065393102901,5,62.165035744470316,217,164,149,54,27,22,33,11
2022-02-01,19.733521989115665,0.77132314321685,0,11.072778437695153,5,65.38706503618954,222,164,152,55,28,22,33,11
2022-02-02,20.119025920516965,0.8414397599562448,0,6.657705670409302,5,62.68702293501202,220,166,152,55,28,22,33,11
2022-02-03,20.81186501481215,0.6176945861885909,0,8.323276239998386,5,64.81581312325838,218,164,151,54,27,22,33,11
2022-02-04,21.06086737514004,0.6444231696298166,0,7.5746857347533725,5,63.7747428903968,226,167,154,56,28,22,33,11
2022-02-05,21.108529694138877,0.028337450383384644,0,11.563885070903837,5,63.43337064745974,115,86,79,28,14,11,17,6
2022-02-06,20.70485816442304,0.8285302595815085,0,9.869179532809213,5,64.97098141717414,116,86,79,29,14,11,17,6
2022-02-07,20.638536838965866,0.7882752081708296,0,9.972993510814046,5,65.86101513726565,226,169,155,57,28,22,34,11
2022-02-08,20.45152530707967,0.25903514410334716,0,7.786534024541098,5,66.47167828608737,223,166,153,56,28,22,34,11
2022-02-09,20.576115835367226,0.708676719965507,0,9.400613008134222,5,67.44807263290951,226,169,155,56,28,23,34,11
2022-02-10,19.945923726779164,0.2148546064249981,0,8.473069393381778,5,69.16098531580964,226,170,156,56,28,23,34,11
2022-02-11,19.849896006564645,0.04033016105151299,0,10.766910029708432,5,66.79137965981256,225,168,154,56,28,22,34,11
2022-02-12,20.297673552779454,0.20113654259037728,0,8.017817729336773,5,66.19799829699825,114,86,80,29,14,12,17,6
2022-02-13,20.25750831218899,0.1786288767542995,0,12.659588730410151,5,67.62919350738657,115,86,79,29,14,12,17,6
2022-02-14,20.162088136613356,0.33774799673484723,0,6.648839100751811,5,67.22024522588468,227,170,157,57,29,23,34,11
2022-02-15,20.7858454578093,0.4184494971754581,0,8.386960335086878,5,68.71738168689659,234,176,161,58,29,23,35,12
2022-02-16,20.967087441333717,0.5085388914977079,0,13.354401019932192,5,66.79393666103209,229,171,157,57,29,23,34,11
2022-02-17,20.5882395688745,0.47675387550832815,0,9.12972250407593,5,70.75376011650008,233,174,161,58,29,23,35,12
2022-02-18,21.340204461108677,0.27067460596528936,0,7.370242671191177,5,69.53035028718939,231,173,159,58,29,23,35,11
2022-02-19,20.090783154703995,0.029170668574074465,0,10.438143125075337,5,67.2736411941679,115,87,79,29,14,12,17,6
2022-02-20,20.627753434568177,0.6051016222371507,0,9.049215515570916,5,68.52634176978347,116,89,80,29,14,12,17,6
2022-02-21,20.431875962532253,0.3957448298473544,0,8.328259488763388,5,70.32347732088333,236,176,162,59,29,24,35,12
2022-02-22,19.925451809610134,0.2986721573875497,0,7.808258378402565,5,70.94998547509088,237,177,163,59,29,24,35,12
2022-02-23,20.888521529052294,0.8669410428305123,0,15.536747211251885,5,68.76178957713495,237,179,164,60,30,24,36,12
2022-02-24,20.942817549285923,0.7467433077981598,0,9.496896199631728,5,71.00150232561697,240,182,166,61,30,24,36,12
2022-02-25,21.836911407025582,0.8577655483724422,0,6.148865279334245,5,68.58957395989843,236,178,162,59,30,24,36,12
2022-02-26,21.474730742843754,0.494982794712461,0,12.987419518011068,5,70.68992979367415,117,87,80,29,15,12,18,6
2022-02-27,20.728989536392966,0.13093125212677748,0,11.222141810221142,5,72.12750698296517,118,89,80,29,15,12,18,6
2022-02-28,22.252482735871126,0.6962214361212724,0,8.467067137960424,5,70.69391155808522,237,178,163,59,30,24,36,12
2022-03-01,22.022877265004645,0.20607377993717524,1,8.133761822627717,5,69.96217665775706,117,88,80,29,15,12,17,6
2022-03-02,21.79287793645903,0.4412296690917168,0,11.346945592316462,5,71.83262366461749,238,177,163,59,30,24,36,12
2022-03-03,21.4805738942303,0.0650007889488885,0,9.50616334502109,5,71.29257376197059,245,183,169,61,31,24,37,12
2022-03-04,21.20857411798018,0.8253084024229824,0,6.148044363109797,5,72.73124611464992,244,182,167,61,30,24,36,12
2022-03-05,21.59913107894033,0.12594064104750058,0,13.574479929209337,5,71.41420722927064,118,86,81,29,15,12,17,6
2022-03-06,22.428983719778483,0.9030975070493097,0,9.132019075568087,5,71.71813485165298,116,88,81,29,14,12,18,6
2022-03-07,22.92868227122054,0.8642306022615571,0,12.991143472964852,5,70.65434299918965,244,183,168,61,30,24,37,12
2022-03-08,22.86216519656832,0.46458276443924607,0,12.55686991593143,5,73.02314441568483,245,185,168,61,31,25,37,12
2022-03-09,21.952616778399108,0.7443682043039906,0,7.997980911034372,5,72.86337725463926,241,180,166,61,30,24,36,12
2022-03-10,21.74604301451612,0.6194450738181533,0,12.066379728726297,5,72.00015741873983,246,184,168,61,31,24,37,12
2022-03-11,22.487385038669977,0.8030756423377449,0,8.697114900272638,5,73.53972943434023,241,180,165,60,30,24,36,12
2022-03-12,21.646059440253023,0.43180510078591205,0,6.266598826392116,5,74.52347174919153,115,88,81,29,15,12,18,6
2022-03-13,22.807413627452537,0.78580848424435,0,9.150803667955715,5,73.42434174225961,117,88,81,29,15,12,18,6
2022-03-14,22.689758323891542,0.46245681706514796,0,10.795275003552558,5,74.04457985720082,243,184,169,61,31,24,37,12
2022-03-15,22.650415526248132,0.9409657878427938,0,9.074526704007324,5,74.17918191438281,244,182,167,61,31,24,37,12
2022-03-16,22.208065195850132,0.4863721008251476,0,9.385903318149797,5,72.82391476962856,247,186,170,62,31,25,37,12
2022-03-17,23.38627238104819,0.46261927193372954,0,12.287132089857225,5,76.20008426207897,246,183,169,62,31,25,37,12
2022-03-18,22.989213391839588,0.7850718615635127,0,10.212987960580184,5,73.78074821616539,248,187,172,62,31,25,37,12
2022-03-19,22.798695399722074,0.821577691760838,0,8.313403377430095,5,75.00862758117078,118,88,80,30,15,12,18,6
2022-03-20,22.07757328300936,0.5544891143211708,0,11.404060647334653,5,75.21542381487048,118,89,80,29,15,12,18,6
2022-03-21,23.63191953857291,0.1797978134950754,0,10.395351133908491,5,74.39306662967448,244,185,169,61,31,24,37,12
2022-03-22,24.665658313926198,0.4677582309575795,0,4.956790397075914,5,75.21864044386194,248,187,172,62,31,25,38,12
2022-03-23,24.745860906122672,0.9680725029096784,0,10.856705827542898,5,74.92955528166604,249,188,171,63,31,25,38,12
2022-03-24,23.82418500209923,0.7529861930391851,0,10.783657415432204,5,73.33067261995642,249,185,170,61,31,25,37,12
2022-03-25,23.890891235281103,0.8111626038791322,0,10.04024225916172,5,74.47328253419822,252,187,172,63,31,25,38,12
2022-03-26,24.567369565126334,0.03282549881924013,0,11.78340116213915,5,74.24289676999474,119,90,82,29,15,12,18,6
2022-03-27,23.97645414872966,0.4678594626341599,0,8.655212831346995,5,74.43622986233335,118,89,81,29,15,12,18,6
2022-03-28,24.770844234526734,0.6466211336575554,0,10.672999577641802,5,73.62912114986726,252,189,173,63,31,25,38,13
2022-03-29,25.148884065536844,0.8300326836280747,0,6.866081257665295,5,76.08731924563514,252,189,173,63,32,25,38,13
2022-03-30,25.52675717342111,0.04927365358277147,0,10.814180766797664,5,76.5832429356055,249,187,172,62,31,25,38,12
2022-03-31,25.012167460160253,0.8524388856418731,0,13.906119391079793,5,75.97221552549567,254,192,176,64,32,26,38,13
2022-04-01,25.11082472375363,0.5484009367419117,0,8.010287295064918,5,76.2702977175519,251,188,173,63,31,25,38,13
2022-04-02,24.925505997593213,0.19731397057605993,0,8.48039573602445,5,74.6532816293603,118,89,81,30,15,12,18,6
2022-04-03,25.104266405575963,0.3172552164497,0,8.579969114216896,5,74.35240018219788,119,89,81,30,15,12,18,6
2022-04-04,25.559004628544923,0.28192955175156076,0,10.259996451603191,5,74.19340584281413,251,189,175,63,32,25,38,13
2022-04-05,26.01174672728492,0.5308590342884758,0,7.873927454292564,5,75.59199394459203,254,191,175,63,32,25,38,13
2022-04-06,26.441912421056895,0.05168567991113182,0,10.84249475738196,5,75.1435355969984,252,190,174,63,32,25,38,13
2022-04-07,25.741776462223754,0.15853615849992353,0,11.69367989093833,5,74.80041106591901,251,187,172,63,31,25,37,12
2022-04-08,27.049098855573032,0.8126930433757824,0,11.06869442690757,5,76.1265697758807,253,189,175,63,32,25,38,13
2022-04-09,26.327676977715,0.13260399074681106,0,6.463169148723855,5,75.18279295365171,118,89,81,30,15,12,18,6
2022-04-10,26.61408735688465,0.23339626945812697,0,11.990335330317212,5,73.87828211828793,119,89,81,30,15,12,18,6
2022-04-11,26.413697543502444,0.4533706056041573,0,11.87473482850736,5,73.96779491996007,250,188,172,63,31,25,38,13
2022-04-12,25.73866762330064,0.5171208881133305,0,11.660322744692609,5,75.2551570987537,256,191,177,64,32,26,38,13
2022-04-13,27.557198369374436,0.7636104796141586,0,10.74568449731165,5,75.53207514379184,258,192,176,64,32,26,39,13
2022-04-14,27.64884037320516,0.4473324266661878,1,10.440378628410265,5,74.95194399806518,116,90,82,30,15,12,18,6
2022-04-15,27.305803270279025,0.7898646210355388,1,12.064778796252794,5,76.19984366359861,119,89,81,29,15,12,18,6
2022-04-16,27.646767698552935,0.6183463070454575,0,13.847026975206909,5,75.83345174133302,119,89,81,30,15,12,18,6
2022-04-17,28.038754478810397,0.11309973942382245,0,8.0939190732703,5,74.52779954895449,118,89,81,30,15,12,18,6
2022-04-18,27.167682072870537,0.15633143839283858,0,12.156250791589544,5,73.1293647652009,253,190,173,63,32,25,38,13
2022-04-19,27.85320656289441,0.4370337254497708,0,9.827565803985095,5,72.53203740402938,254,191,175,64,32,26,38,13
2022-04-20,28.68420089799614,0.3968893930890396,0,9.740653895942799,5,73.32165775528956,254,191,176,64,32,25,38,13
2022-04-21,27.829767081772566,0.7435442696372946,0,6.926938619235923,5,74.32224203117667,252,190,174,63,32,25,38,13
2022-04-22,28.773991244950665,0.5807371397973519,0,9.43042118096921,5,75.24868073669772,257,193,177,64,32,26,39,13
2022-04-23,28.11962864869477,0.3881330810022493,0,8.00547008406317,5,73.68554531036028,119,91,82,30,15,12,18,6
2022-04-24,29.202198016742415,0.17076028345038563,0,9.072291140988108,5,74.27599084905857,118,88,81,30,15,12,18,6
2022-04-25,29.12253127147679,0.22683710232549514,0,7.8036272324437,5,72.69428316529705,252,188,173,63,32,25,38,13
2022-04-26,28.504409824024048,0.575501018469059,0,9.102183225373988,5,73.38788487758295,255,191,175,63,32,25,39,13
2022-04-27,30.066173004996045,0.42343880489979246,0,9.187779285953194,5,73.40725188759428,255,192,175,64,32,26,38,13
2022-04-28,29.28848809537352,0.5149275088606721,0,10.1935098368776,5,70.41638799252019,256,190,174,64,32,25,38,13
2022-04-29,29.42274021993446,0.17067743530223367,0,6.770500275417338,5,71.78799426336083,257,192,176,64,32,26,39,13
2022-04-30,30.10028459861547,0.6629062523445658,0,7.108963704509353,5,72.95000548361627,119,89,81,30,15,12,18,6
2022-05-01,30.746452236272706,0.852538740855967,0,10.723828541461053,5,72.06712630336962,118,89,82,29,15,12,18,6
2022-05-02,29.83630520673826,0.2579395067869006,0,8.405123765859802,5,70.38203815309686,250,187,172,62,31,25,38,13
2022-05-03,30.547036597156524,0.4915142258318266,1,12.149059580459863,5,68.92793186801832,117,89,81,30,15,12,18,6
2022-05-04,30.902432518188487,0.9755273290209018,0,10.450539444030094,5,70.76544568852458,251,189,171,63,31,25,37,13
2022-05-05,31.206200791006037,0.33324174055072764,0,11.213524300412814,5,70.82655129257205,253,190,173,63,32,25,38,13
2022-05-06,31.11923775211296,0.5950463449237612,0,12.821384640841789,5,69.7749320182694,254,191,176,64,32,25,38,13
2022-05-07,31.018566529451867,0.09019570020024437,0,9.380578376386854,5,70.5565362231759,118,89,81,30,15,12,18,6
2022-05-08,30.958992610808288,0.6060150024794432,0,8.851026589167448,5,70.66838540525652,120,89,82,30,15,12,18,6
2022-05-09,31.586160148165998,0.08963177330461791,0,11.743405171197626,5,70.57525876529164,248,186,170,62,31,25,37,12
2022-05-10,31.17686193582197,0.959235435323822,0,11.019027127859372,5,67.28532745203555,249,188,172,63,31,25,37,13
2022-05-11,30.42159185668514,0.7156626520723114,0,9.625339380357397,5,68.05781593636789,250,188,172,63,31,25,37,13
2022-05-12,32.26932490076503,0.7881597881357064,0,12.782915933911884,5,68.79259267140883,244,183,168,61,31,24,37,12
2022-05-13,32.67118255058475,0.7041043607716369,0,9.575511380320139,5,69.38884381933767,248,187,172,62,31,25,37,12
2022-05-14,31.20526144228858,0.5897290360764658,0,10.065547275111562,5,69.01978428476492,118,90,82,30,15,12,18,6
2022-05-15,32.0486675988069,0.44991278108550536,0,10.042445301668517,5,68.71080880003886,118,89,82,29,15,12,18,6
2022-05-16,33.02915870584365,0.8583733797610624,1,8.130812210203057,5,67.55850489993011,119,89,81,29,15,12,18,6
2022-05-17,33.91357206366194,0.956835667543063,0,10.155170778972781,5,67.3119568153695,241,181,167,61,30,24,36,12
2022-05-18,33.05960910040059,0.4990361729040813,0,12.793520354796982,5,66.6037014037527,246,185,170,61,31,25,37,12
2022-05-19,32.848695146309076,0.931535049155262,0,10.889936630752352,5,67.78752936503125,247,185,169,61,31,25,37,12
2022-05-20,33.28378077538871,0.5833329099885175,0,10.062126852797864,5,65.78110781759877,243,182,167,61,30,24,36,12
2022-05-21,34.22419943133781,0.5383841868964332,0,9.676465437668663,5,67.22894532541672,119,89,81,30,15,12,18,6
2022-05-22,33.374263339344466,0.4544827329553567,0,10.661734056812703,5,66.25922106905173,118,88,81,29,15,12,18,6
2022-05-23,33.45703805911094,0.20928776153011985,0,11.49953325697837,5,65.6740258864407,246,185,169,61,31,25,37,12
2022-05-24,33.773508130968715,0.0037196608180591895,0,11.218477661779506,5,64.72540459930671,237,179,165,60,30,24,36,12
2022-05-25,33.69527172199381,0.24150622685606127,0,9.336270276356041,5,63.685059719458934,239,180,164,60,30,24,36,12
2022-05-26,34.38909108350171,0.5097231716035652,0,10.64956318822023,5,64.04697855093377,241,181,166,60,30,24,36,12
2022-05-27,35.29463264663889,0.37995995225975254,0,10.959879482296557,5,64.01429982898323,242,182,166,61,30,24,36,12
2022-05-28,34.79704234558652,0.4484852280026338,0,7.985610024946043,5,61.62070724867316,117,89,81,29,15,12,18,6
2022-05-29,34.66116165009474,0.9806482195640496,0,10.33646108236739,5,63.43365580818161,118,89,81,29,15,12,17,6
2022-05-30,34.791849867142005,0.3502723706693276,0,5.677392227395276,5,64.19260857207433,240,179,165,60,30,24,36,12
2022-05-31,34.30511403417271,0.4521829393601079,0,10.96506741964237,5,63.46877768083019,238,180,164,60,30,24,36,12
2022-06-01,35.67571096222908,5.7394173914662465,0,11.320686109125363,5,62.034839460402885,237,179,163,59,30,24,36,12
2022-06-02,35.3411331168766,10.794315577183179,0,11.495092251572919,5,62.203753976132475,239,179,165,60,30,24,36,12
2022-06-03,35.43411317488088,10.302097880910809,0,9.209906295660865,30,61.22282312242459,235,177,162,59,29,24,35,12
2022-06-04,37.26357134683361,9.734498230507285,0,10.61809367004807,5,61.54642807104717,167,127,115,42,21,17,25,8
2022-06-05,35.95737918872085,12.36529644003365,0,12.847907691082334,30,62.553077432506406,116,89,80,29,15,12,18,6
2022-06-06,35.57137134456004,9.81100373467357,0,12.827539296582518,5,61.59350730186373,286,214,196,71,36,29,43,14
2022-06-07,35.87158990304849,7.8838687770213784,0,9.94165460154688,5,60.75469327608329,233,176,161,58,29,23,35,12
2022-06-08,36.79469033900705,9.642043236329013,0,10.27863926145912,5,59.34687200402795,232,175,160,58,29,23,35,12
2022-06-09,36.410958214170655,19.623564092153522,0,12.221822289468866,5,60.19263752304396,231,174,160,58,29,23,35,12
2022-06-10,35.76715662119113,11.166701254922728,0,6.99839596947565,30,57.35596631687114,232,174,160,58,29,23,35,12
2022-06-11,37.07596064971038,11.670691652875036,0,9.35384851464595,30,58.387954334777454,168,125,115,41,21,17,25,8
2022-06-12,36.41036414555995,13.6481748492671,0,12.671140911073513,30,58.81892347543721,166,125,115,42,21,17,25,8
2022-06-13,37.80717656034544,19.7501115262134,0,11.950401083369533,5,58.568097237443425,282,212,195,70,35,28,42,14
2022-06-14,37.5346073033738,8.624019146536446,0,10.73852755529981,5,58.08770497205301,230,174,160,58,29,23,35,12
2022-06-15,36.89290527498837,15.219231657986507,0,6.988335189338759,5,57.300597569190096,227,170,158,57,28,23,34,11
2022-06-16,37.87694856382668,15.739770403125862,0,89.90017953391768,5,56.39591233911629,230,171,157,57,29,23,34,11
2022-06-17,37.38809798490356,14.109866251895989,0,8.820169207500134,30,56.71353048184988,227,170,156,57,28,23,34,11
2022-06-18,37.896107714526664,6.328675094549661,0,10.662077805634427,5,54.80478071517901,167,124,115,42,21,17,25,8
2022-06-19,37.82542449343286,15.153084137413646,0,8.38130663041024,30,54.49334562270165,115,88,80,29,15,12,17,6
2022-06-20,37.27096994134394,5.961420665542632,0,87.94855321005079,5,54.978556921299706,278,207,191,69,35,28,41,14
2022-06-21,37.48118359454902,13.942139743248454,0,5.870269444632717,5,54.66736228584781,227,168,155,56,28,23,34,11
2022-06-22,38.42443697635835,16.093717658326142,0,92.4436093699534,5,52.24456014489828,224,167,153,56,28,22,33,11
2022-06-23,37.84622321569349,8.164548359299257,0,89.20045897711388,5,54.100126303946396,275,206,189,68,34,27,41,14
2022-06-24,37.91356635845261,17.62433011314161,0,10.31429156740507,30,53.991432814233924,218,165,150,55,27,22,33,11
2022-06-25,37.73720424334947,5.455307082995064,0,9.995523767051639,5,52.714189940576084,166,125,114,42,21,17,25,8
2022-06-26,38.52350579645481,17.657192954874592,0,87.865132134079,30,54.73788502871397,117,87,79,29,15,12,18,6
2022-06-27,39.43744651596636,11.904935759641475,0,7.481870177103613,5,51.25172687452139,320,241,222,80,40,32,48,16
2022-06-28,37.964404458148145,8.263819098974668,0,7.9893697480055295,5,51.14424477075796,220,165,152,55,28,22,33,11
2022-06-29,38.599749311094406,7.00667217490952,0,88.55366312234122,5,50.68048891898605,270,202,185,67,33,27,40,13
2022-06-30,39.38067382500368,19.299607513735587,0,10.73321249402761,5,50.56927339438731,268,200,184,67,33,27,40,13
2022-07-01,38.71909635581957,6.0899838137173505,0,88.40856467295878,5,49.88645010925092,217,163,150,54,27,22,33,11
2022-07-02,39.06686099755851,7.986401299038885,0,13.492981263189243,5,48.378014533177925,116,86,80,29,14,12,17,6
2022-07-03,38.38861670052204,10.21733521149569,0,92.0543020717863,30,48.80799069808522,165,124,113,41,21,16,25,8
2022-07-04,39.21046224512626,14.303522734416807,0,11.616719099331416,5,48.82682347911267,265,198,182,66,33,26,40,13
2022-07-05,38.97656599552408,13.172016279141475,0,9.7606821950537,5,49.723240147917174,213,160,148,53,27,21,32,11
2022-07-06,39.63414487969327,6.88465238618471,0,13.028561471440968,5,50.267581292536335,259,195,179,65,32,26,39,13
2022-07-07,39.803405902948725,9.345919756073219,0,89.56398873775775,5,48.97205515242067,213,159,145,53,27,21,32,11
2022-07-08,40.570198656801274,8.581276566290361,0,9.937477171691508,5,46.43314579228503,262,197,180,65,33,26,39,13
2022-07-09,39.62818887483604,8.20314281735512,0,10.339949079498538,5,46.08548595305932,115,86,79,29,14,12,17,6
2022-07-10,39.56145873771004,11.167165047199806,1,11.403646081086688,30,46.19569149949379,165,125,114,41,21,17,25,8
2022-07-11,39.55315602506009,15.560471788874853,0,11.273816158005971,5,47.714383565390676,258,193,176,65,32,26,38,13
2022-07-12,39.333982016546194,8.261793983258539,0,9.049749443110793,5,45.34041130467906,207,155,141,52,26,21,31,10
2022-07-13,39.7315901876499,10.500183195544722,0,8.934012561148093,5,43.75567026462316,205,154,143,51,26,20,31,10
2022-07-14,39.46359713365349,10.863761402617435,0,11.27980591430417,5,44.16079997705207,255,192,176,64,32,26,38,13
2022-07-15,39.741629864683354,19.646847941531153,0,11.430473167782466,30,44.999414246054116,204,152,141,51,25,21,31,10
2022-07-16,40.35943798631905,19.319995353186034,0,9.213297750354254,30,44.514385764872706,165,122,113,41,21,16,25,8
2022-07-17,39.23773326908438,17.00206374128114,0,6.825623860643092,30,43.20814601530817,163,122,113,41,21,16,25,8
2022-07-18,40.348422695621096,8.624883812287777,0,89.58536780798352,5,43.67764779357963,254,189,174,63,31,25,38,13
2022-07-19,40.471622236386025,6.0205597113750455,0,11.247051597651717,5,40.309007315615915,204,153,140,51,25,20,31,10
2022-07-20,39.78570390402538,9.753562065809371,0,13.610833692839561,5,42.27615321163703,205,152,141,51,26,21,31,10
2022-07-21,38.81256697443556,9.001918241507463,0,7.604084075318676,5,42.625473365755376,202,153,139,51,25,20,30,10
2022-07-22,39.595413957326315,12.588887002195907,0,89.14685749433885,30,40.526828908077135,197,148,135,50,25,20,30,10
2022-07-23,40.57071936745987,16.665918651016895,0,89.22119287694925,30,40.12081819525953,164,122,113,41,21,16,25,8
2022-07-24,39.93074503779008,17.87484408318287,0,92.711610678863,30,38.69085271713741,165,123,112,41,20,16,25,8
2022-07-25,39.45953884532434,17.672961281157626,0,9.930116999082735,5,41.75013867839903,300,226,207,75,37,30,45,15
2022-07-26,39.72086227046744,10.395133418346017,0,8.18534688125547,5,39.045947052587906,196,147,134,49,24,20,29,10
2022-07-27,40.40466422480792,15.308515151910244,0,11.117390565843639,5,39.616034778623266,192,145,133,48,24,19,29,10
2022-07-28,40.26586689649752,9.6925129628633,0,9.190722959918107,5,39.590947432721,193,144,132,48,24,19,29,10
2022-07-29,39.878218970214064,5.91358314852774,0,7.551225453284092,5,40.11440061142998,244,183,168,61,31,24,37,12
2022-07-30,39.81649519145456,15.523478984044134,0,88.2144533854477,30,38.06711453416777,165,122,112,40,20,16,25,8
2022-07-31,39.80328751202546,5.147413288546818,0,93.46808390884524,5,37.303752528504326,213,161,147,53,27,21,32,11
2022-08-01,39.534257714624324,11.137738811877329,0,90.76841844329893,5,37.642022312426164,192,144,133,48,24,19,29,10
2022-08-02,40.79648500058506,9.940689039531136,0,10.215520110905086,5,38.38252050114597,185,141,128,46,23,19,28,9
2022-08-03,39.818011374048254,15.400663077782786,0,89.50021252837591,5,36.561576264550894,189,142,129,47,24,19,28,10
2022-08-04,40.57516827795445,16.493682091405685,0,10.584297684237598,5,35.414119954899654,191,142,131,48,24,19,28,10
2022-08-05,40.711711136968205,9.561419539569258,0,10.560471892004989,5,34.46951063143023,186,139,126,47,23,19,28,9
2022-08-06,40.431723941748125,17.174405216672803,0,90.58433765641465,30,34.434395917786674,164,123,112,41,20,16,24,8
2022-08-07,39.69533048357552,9.408751407574005,0,10.229690180555506,5,36.16976019009483,212,159,147,53,27,21,32,11
2022-08-08,40.08864094749171,11.694895399798419,0,11.737596676611098,5,34.63877394307012,238,179,164,59,30,24,36,12
2022-08-09,39.84738369644285,15.905277905212008,1,10.046208692001462,5,34.0103640909961,112,84,77,28,14,11,17,6
2022-08-10,39.37741458943476,15.393803438371828,0,88.04412232889472,5,33.56496241192019,234,176,161,58,29,24,35,12
2022-08-11,39.9583165573157,19.810527084683002,0,88.77515421819827,5,34.033678029286094,184,138,126,46,23,18,28,9
2022-08-12,39.17058561074378,8.377415363238978,0,6.0419626130205755,5,33.38163597600729,185,139,127,46,23,18,28,9
2022-08-13,40.315021660521396,14.934768703093736,0,94.05363423208479,30,33.02527125094242,163,122,112,41,20,16,24,8
2022-08-14,39.447069181591445,14.14522862413666,0,11.725509183905373,30,34.32998869088534,162,122,112,41,20,16,24,8
2022-08-15,39.73528531357791,18.72647681735045,1,8.339859009741525,5,34.205985609687204,163,122,112,40,20,16,24,8
2022-08-16,39.72882210564603,7.345432124673126,0,89.4363103012058,5,30.750388074411564,181,137,124,46,23,18,27,9
2022-08-17,39.40735747945242,16.276972453803992,0,88.72624705158714,5,32.385669889243914,228,170,156,57,29,23,34,11
2022-08-18,39.77696270085935,13.524029244031524,0,93.08509442274823,5,30.984199049216418,225,169,154,56,28,23,34,11
2022-08-19,39.19015960559294,9.11998804681858,1,7.160245671458142,5,31.221198614924013,111,83,78,28,14,11,17,6
2022-08-20,39.80446211168294,12.116523712207611,0,10.228952117637558,30,31.49260769682649,162,121,111,40,20,16,24,8
2022-08-21,38.63424947025642,10.006648956046966,0,9.782944314870305,30,30.69006476330551,164,121,112,41,20,16,24,8
2022-08-22,39.30609701170414,13.689701041826913,0,91.65367726141822,5,30.85835884645162,224,168,155,56,28,23,34,11
2022-08-23,40.145300760123085,18.33500916221999,0,9.79198154455061,5,31.031723829064056,224,168,153,56,28,22,33,11
2022-08-24,38.60588063863938,13.53957476618303,0,86.48358224668912,5,30.390005205974933,222,165,152,55,28,22,33,11
2022-08-25,38.69468553798442,14.47583627489876,0,9.497764330715118,5,29.19116503780876,223,168,153,55,28,22,33,11
2022-08-26,39.215346832178554,12.781217706720643,0,8.05567556411335,30,28.957349106881782,173,128,118,43,22,17,26,9
2022-08-27,38.97036411726473,5.767482596682139,0,10.159159093113121,5,27.901439735284228,162,121,112,40,20,16,24,8
2022-08-28,38.975437089372136,8.492878353141414,0,12.868354073040653,5,28.24794271701337,111,83,78,28,14,11,17,6
2022-08-29,38.96165675216705,12.380025941481241,0,6.521149511535444,5,30.83084192807194,224,168,154,56,28,22,33,11
2022-08-30,38.948782014779994,9.653529256170572,0,88.39955452920019,5,27.849942182159083,166,125,115,41,21,17,25,8
2022-08-31,39.09807161847638,7.726453966417913,0,8.894614092433006,5,27.22806798630839,218,165,151,55,28,22,33,11
2022-09-01,38.657399901994886,12.561992628776576,0,9.236737809173578,5,28.527269894111733,168,126,115,42,21,17,25,8
2022-09-02,38.2386259668771,9.842146901717754,0,11.480251328210489,5,27.88933014136975,168,125,115,42,21,17,25,8
2022-09-03,38.59982883784046,8.87161464760122,0,9.652911164877224,5,27.602973697413447,113,83,76,28,14,11,17,6
2022-09-04,39.11532148190677,11.959781261605713,0,10.83160545144089,30,29.013063698039367,111,84,77,28,14,11,17,6
2022-09-05,37.99848259001816,6.999263871232597,0,8.748453912536448,5,27.965231617441262,216,162,149,54,27,22,32,11
2022-09-06,37.47456398549084,18.91618599613111,0,10.459848690835875,5,26.70489131594112,218,164,149,54,27,22,32,11
2022-09-07,38.41003888543063,18.015531468788588,0,11.55559526175543,5,26.635933430923384,166,124,114,41,21,17,25,8
2022-09-08,37.68864983169361,15.61430878610803,0,8.535400900525824,5,26.39014543126698,165,123,111,41,20,16,24,8
2022-09-09,36.55255135489841,6.593207413826843,0,11.56271623961303,5,27.606641345630774,163,123,111,41,20,16,24,8
2022-09-10,37.950379113895295,16.638158817045394,0,10.104745537455138,30,26.269818713161072,110,83,76,28,14,11,16,6
2022-09-11,37.144556015508996,17.119359921635287,0,12.090920480964506,30,24.637817912785334,160,121,110,40,20,16,24,8
2022-09-12,37.25030889971279,16.516469265715067,0,9.597160199846053,5,26.242640820961366,217,163,149,54,27,22,33,11
2022-09-13,37.34275930204412,6.709488306788618,0,90.7624893103242,5,24.620949083110933,160,121,110,40,20,16,24,8
2022-09-14,37.15108594096131,14.658619356016471,0,89.91878753664294,5,28.216285177072493,160,119,109,40,20,16,24,8
2022-09-15,37.287538177439295,17.51487193624098,0,89.80757547591884,5,24.947568372049055,163,121,111,41,20,16,24,8
2022-09-16,36.58999090948524,13.660301018295016,0,10.51786085645138,30,25.639690659040664,161,120,110,40,20,16,24,8
2022-09-17,36.93719154122338,14.696110628421335,0,91.07361493844981,30,25.955247818974605,161,121,110,40,20,16,24,8
